customer_id,tenure_months,monthly_charges,support_tickets,contract_type,payment_method,paperless_billing,internet_service,avg_monthly_usage_gb,late_payments,region,churn
CUST-02638,72,43.13,1,month-to-month,bank-transfer,yes,dsl,302.7,1,West,0
CUST-02639,57,59.17,1,two-year,bank-transfer,no,fiber,641.3,2,Atlantic,0
CUST-02640,15,61.35,2,month-to-month,credit-card,yes,dsl,190.4,0,Atlantic,1
CUST-02641,46,83.79,0,one-year,credit-card,no,fiber,443.9,0,West,0
CUST-02642,65,45.14,0,one-year,mailed-check,no,dsl,0.0,4,Ontario,0
CUST-02643,26,55.93,0,one-year,credit-card,yes,dsl,266.9,0,Ontario,1
CUST-02644,14,56.33,0,two-year,credit-card,yes,fiber,478.2,1,Quebec,0
CUST-02645,12,49.63,2,month-to-month,bank-transfer,yes,dsl,214.1,2,Quebec,0
CUST-02646,9,70.3,2,two-year,bank-transfer,yes,fiber,334.1,0,Ontario,0
CUST-02647,4,62.13,4,one-year,electronic-check,yes,dsl,358.3,2,Quebec,1
CUST-02648,29,50.89,0,one-year,credit-card,yes,fiber,569.2,0,Ontario,0
CUST-02649,13,86.86,1,one-year,bank-transfer,yes,fiber,465.0,2,Ontario,0
CUST-02650,19,71.21,1,two-year,electronic-check,no,fiber,524.3,1,West,1
CUST-02651,72,70.59,1,two-year,bank-transfer,yes,dsl,194.3,0,Quebec,0
CUST-02652,43,80.34,2,month-to-month,mailed-check,no,fiber,509.8,1,Quebec,1
CUST-02653,15,65.95,1,two-year,mailed-check,no,dsl,78.9,0,Quebec,0
CUST-02654,72,94.21,3,one-year,credit-card,no,fiber,246.7,0,Quebec,0
CUST-02655,38,64.79,2,month-to-month,bank-transfer,yes,fiber,332.1,0,Ontario,0
CUST-02656,72,74.42,1,two-year,credit-card,yes,fiber,371.4,0,Quebec,0
CUST-02657,72,27.6,2,month-to-month,credit-card,no,none,0.0,1,Ontario,0
CUST-02658,39,55.93,1,one-year,bank-transfer,no,dsl,228.1,1,West,0
CUST-02659,29,80.56,2,month-to-month,bank-transfer,no,fiber,418.1,1,Ontario,1
CUST-02660,56,68.84,0,month-to-month,bank-transfer,yes,dsl,187.6,0,Atlantic,0
CUST-02661,37,68.99,1,two-year,credit-card,no,fiber,339.3,0,West,0
CUST-02662,22,60.35,0,month-to-month,credit-card,yes,fiber,332.0,2,Ontario,0
CUST-02663,21,57.77,1,month-to-month,mailed-check,yes,dsl,193.5,0,Ontario,0
CUST-02664,62,64.05,1,month-to-month,mailed-check,yes,fiber,393.9,0,Ontario,0
CUST-02665,15,66.93,0,month-to-month,credit-card,yes,fiber,440.4,1,West,1
CUST-02666,62,64.05,2,one-year,electronic-check,yes,dsl,236.3,2,West,0
CUST-02667,33,78.1,0,two-year,bank-transfer,no,fiber,579.4,0,West,0
CUST-02668,7,65.76,1,month-to-month,electronic-check,yes,dsl,188.3,0,West,0
CUST-02669,65,53.46,1,one-year,bank-transfer,no,dsl,344.1,0,Quebec,0
CUST-02670,15,67.59,0,month-to-month,mailed-check,yes,dsl,224.5,2,West,0
CUST-02671,17,57.15,2,one-year,credit-card,yes,dsl,248.6,1,Quebec,0
CUST-02672,27,54.02,2,month-to-month,bank-transfer,yes,dsl,279.5,0,Quebec,0
CUST-02673,31,61.46,2,month-to-month,mailed-check,yes,fiber,501.2,0,Quebec,0
CUST-02674,40,35.06,2,month-to-month,credit-card,yes,dsl,121.9,1,West,0
CUST-02675,63,40.58,2,one-year,credit-card,yes,dsl,282.1,0,Ontario,0
CUST-02676,61,59.26,1,month-to-month,electronic-check,yes,dsl,158.2,0,Ontario,0
CUST-02677,20,63.47,0,month-to-month,electronic-check,yes,fiber,465.6,0,Ontario,1
CUST-02678,21,39.72,1,two-year,electronic-check,yes,dsl,201.3,0,Atlantic,0
CUST-02679,58,52.6,1,one-year,electronic-check,yes,dsl,287.2,0,Quebec,0
CUST-02680,13,75.94,2,month-to-month,electronic-check,yes,fiber,473.4,2,Ontario,0
CUST-02681,33,61.36,1,one-year,credit-card,yes,dsl,72.2,3,Ontario,0
CUST-02682,72,72.7,3,two-year,electronic-check,yes,fiber,617.8,1,Quebec,1
CUST-02683,23,72.36,3,month-to-month,electronic-check,no,fiber,511.0,0,West,1
CUST-02684,9,51.35,1,one-year,electronic-check,yes,dsl,143.2,1,Atlantic,0
CUST-02685,15,79.66,0,month-to-month,credit-card,yes,fiber,343.3,1,West,1
CUST-02686,16,71.14,2,one-year,credit-card,no,fiber,520.7,0,West,1
CUST-02687,14,72.2,0,month-to-month,electronic-check,yes,fiber,353.4,0,Ontario,0
CUST-02688,26,83.9,0,one-year,credit-card,no,fiber,508.1,1,Ontario,0
CUST-02689,72,65.31,0,month-to-month,credit-card,no,dsl,280.9,2,Quebec,0
CUST-02690,45,55.06,0,month-to-month,electronic-check,no,dsl,134.8,1,West,0
CUST-02691,28,53.57,0,two-year,bank-transfer,no,dsl,127.2,1,Ontario,0
CUST-02692,30,69.48,1,month-to-month,bank-transfer,yes,fiber,400.0,0,West,0
CUST-02693,18,35.78,2,two-year,credit-card,yes,dsl,105.9,0,Ontario,0
CUST-02694,30,68.52,1,two-year,credit-card,yes,dsl,209.5,1,Ontario,0
CUST-02695,72,49.81,3,two-year,electronic-check,yes,dsl,221.6,0,Ontario,0
CUST-02696,34,81.97,0,month-to-month,bank-transfer,yes,fiber,501.8,0,West,1
CUST-02697,61,73.44,0,two-year,credit-card,yes,fiber,369.2,1,West,0
CUST-02698,56,71.61,1,month-to-month,bank-transfer,no,dsl,261.4,1,Quebec,0
CUST-02699,72,62.56,1,month-to-month,credit-card,yes,dsl,106.0,1,West,0
CUST-02700,55,82.58,1,two-year,credit-card,yes,fiber,511.3,2,West,0
CUST-02701,72,50.78,1,one-year,credit-card,yes,dsl,63.6,0,Ontario,0
CUST-02702,64,59.5,1,month-to-month,bank-transfer,yes,fiber,573.3,0,West,0
CUST-02703,40,74.55,1,month-to-month,credit-card,yes,fiber,395.7,0,Ontario,0
CUST-02704,17,36.87,2,two-year,bank-transfer,yes,dsl,240.9,1,Quebec,0
CUST-02705,61,52.09,0,one-year,bank-transfer,no,dsl,247.7,1,Ontario,0
CUST-02706,64,60.51,0,month-to-month,bank-transfer,yes,fiber,332.1,2,Quebec,0
CUST-02707,66,48.18,2,two-year,credit-card,yes,dsl,261.0,0,Quebec,0
CUST-02708,1,63.25,1,month-to-month,credit-card,yes,dsl,143.2,2,Ontario,0
CUST-02709,22,78.56,1,month-to-month,credit-card,yes,fiber,414.0,2,Quebec,1
CUST-02710,45,55.3,1,one-year,bank-transfer,yes,dsl,133.0,0,West,0
CUST-02711,24,60.36,1,two-year,electronic-check,yes,dsl,327.2,0,Quebec,0
CUST-02712,21,51.32,1,month-to-month,credit-card,no,dsl,90.6,0,Ontario,0
CUST-02713,18,63.48,0,month-to-month,electronic-check,yes,none,48.6,2,Ontario,1
CUST-02714,7,60.16,2,month-to-month,electronic-check,no,dsl,137.0,1,Ontario,0
CUST-02715,43,66.8,1,two-year,credit-card,no,fiber,532.7,0,West,0
CUST-02716,20,82.19,0,month-to-month,credit-card,yes,fiber,637.3,1,West,0
CUST-02717,23,70.02,0,month-to-month,credit-card,yes,dsl,136.4,0,Ontario,1
CUST-02718,28,29.87,2,two-year,credit-card,no,none,23.9,0,West,0
CUST-02719,48,58.11,1,month-to-month,bank-transfer,yes,fiber,407.3,1,Quebec,0
CUST-02720,39,60.19,0,month-to-month,credit-card,yes,fiber,528.2,0,Atlantic,0
CUST-02721,38,49.97,2,month-to-month,electronic-check,yes,dsl,168.9,3,Ontario,1
CUST-02722,3,72.43,0,one-year,bank-transfer,yes,fiber,517.0,1,Quebec,0
CUST-02723,62,55.89,0,month-to-month,electronic-check,no,fiber,406.2,0,Quebec,0
CUST-02724,72,52.61,2,month-to-month,electronic-check,yes,dsl,380.7,0,Ontario,0
CUST-02725,37,54.82,0,month-to-month,bank-transfer,yes,dsl,3.7,0,Ontario,0
CUST-02726,13,60.41,1,one-year,mailed-check,yes,dsl,222.0,0,Ontario,0
CUST-02727,21,63.42,2,one-year,mailed-check,yes,dsl,189.1,2,Quebec,0
CUST-02728,13,77.22,1,month-to-month,bank-transfer,no,fiber,436.0,0,West,0
CUST-02729,72,75.82,2,month-to-month,credit-card,yes,dsl,214.3,0,West,0
CUST-02730,23,84.49,0,two-year,bank-transfer,no,fiber,445.0,0,Ontario,0
CUST-02731,38,75.33,1,month-to-month,credit-card,yes,fiber,458.6,0,West,0
CUST-02732,27,46.81,1,month-to-month,bank-transfer,no,dsl,224.7,3,Ontario,0
CUST-02733,47,49.91,0,month-to-month,bank-transfer,no,dsl,338.7,2,Atlantic,0
CUST-02734,16,42.0,0,month-to-month,bank-transfer,yes,dsl,0.0,0,Ontario,0
CUST-02735,37,74.61,0,month-to-month,electronic-check,no,fiber,597.0,0,West,1
CUST-02736,23,41.48,2,month-to-month,credit-card,yes,none,229.6,0,West,0
CUST-02737,68,66.38,0,month-to-month,bank-transfer,yes,dsl,41.2,3,West,0
CUST-02738,3,59.81,3,month-to-month,bank-transfer,yes,dsl,194.1,0,West,0
CUST-02739,25,49.07,1,one-year,electronic-check,yes,none,128.6,0,Ontario,0
CUST-02740,63,84.28,1,one-year,electronic-check,no,fiber,518.1,0,West,0
CUST-02741,58,46.2,1,month-to-month,credit-card,no,dsl,332.5,1,Quebec,0
CUST-02742,8,51.56,1,two-year,electronic-check,yes,dsl,221.6,0,Quebec,0
CUST-02743,54,56.88,1,month-to-month,credit-card,no,dsl,17.2,0,Atlantic,0
CUST-02744,15,49.59,0,one-year,electronic-check,yes,dsl,300.9,1,Ontario,0
CUST-02745,19,54.45,1,month-to-month,bank-transfer,yes,dsl,244.0,0,Ontario,0
CUST-02746,61,76.16,1,one-year,bank-transfer,no,fiber,564.6,1,West,0
CUST-02747,25,71.71,0,month-to-month,electronic-check,yes,fiber,309.6,1,Ontario,0
CUST-02748,7,38.0,1,month-to-month,electronic-check,no,none,0.0,0,Ontario,1
CUST-02749,12,28.1,1,month-to-month,electronic-check,yes,none,13.4,0,Ontario,1
CUST-02750,33,43.32,1,month-to-month,bank-transfer,yes,none,125.3,0,West,0
CUST-02751,24,77.55,0,month-to-month,electronic-check,yes,fiber,577.0,0,West,0
CUST-02752,24,64.99,0,one-year,bank-transfer,yes,fiber,378.3,1,Ontario,0
CUST-02753,46,43.42,2,two-year,electronic-check,yes,dsl,155.5,0,Quebec,0
CUST-02754,40,69.92,0,month-to-month,electronic-check,yes,dsl,434.1,1,Quebec,0
CUST-02755,25,91.36,0,two-year,credit-card,yes,fiber,393.0,2,West,0
CUST-02756,59,59.46,0,one-year,credit-card,no,dsl,247.4,0,West,0
CUST-02757,46,69.2,0,two-year,credit-card,yes,fiber,401.6,1,Atlantic,0
CUST-02758,39,83.99,1,one-year,credit-card,yes,fiber,480.4,0,Ontario,0
CUST-02759,21,77.94,1,one-year,bank-transfer,yes,fiber,366.4,2,Ontario,0
CUST-02760,65,70.79,2,month-to-month,credit-card,yes,fiber,368.8,1,Quebec,1
CUST-02761,23,83.16,1,one-year,bank-transfer,yes,fiber,408.5,1,Quebec,0
CUST-02762,25,29.5,4,two-year,credit-card,yes,none,0.0,1,Quebec,0
CUST-02763,72,49.75,1,month-to-month,credit-card,yes,dsl,164.2,0,Ontario,0
CUST-02764,15,41.82,0,month-to-month,electronic-check,no,none,56.7,1,Ontario,0
CUST-02765,15,74.2,1,month-to-month,bank-transfer,yes,fiber,600.7,0,Atlantic,0
CUST-02766,26,79.69,1,two-year,bank-transfer,yes,fiber,389.8,0,Ontario,0
CUST-02767,13,85.53,0,month-to-month,electronic-check,no,fiber,356.0,2,Quebec,0
CUST-02768,13,40.7,2,one-year,mailed-check,yes,dsl,190.8,2,West,0
CUST-02769,72,73.41,0,two-year,bank-transfer,yes,fiber,367.6,1,Ontario,0
CUST-02770,26,76.96,1,two-year,credit-card,yes,dsl,51.0,1,Ontario,0
CUST-02771,40,50.74,2,month-to-month,credit-card,yes,dsl,280.5,1,Ontario,0
CUST-02772,9,49.5,0,one-year,mailed-check,no,dsl,196.8,0,Quebec,0
CUST-02773,14,49.47,0,two-year,electronic-check,yes,fiber,455.2,2,Ontario,0
CUST-02774,72,58.07,1,month-to-month,electronic-check,no,dsl,26.2,1,West,0
CUST-02775,13,79.1,0,one-year,electronic-check,yes,fiber,390.3,0,Ontario,0
CUST-02776,41,79.07,2,month-to-month,credit-card,no,fiber,319.7,0,Ontario,0
CUST-02777,1,46.11,1,one-year,bank-transfer,yes,dsl,188.3,0,Ontario,0
CUST-02778,8,56.91,1,month-to-month,electronic-check,no,dsl,201.4,0,Ontario,1
CUST-02779,25,59.33,0,month-to-month,electronic-check,yes,dsl,201.4,1,Ontario,0
CUST-02780,58,73.55,0,month-to-month,credit-card,yes,fiber,383.3,0,Atlantic,0
CUST-02781,32,26.5,0,month-to-month,bank-transfer,yes,none,0.0,0,Ontario,0
CUST-02782,27,38.81,0,month-to-month,credit-card,no,none,0.0,1,Quebec,0
CUST-02783,49,64.45,4,one-year,mailed-check,yes,fiber,470.3,0,Quebec,1
CUST-02784,37,37.34,0,month-to-month,credit-card,yes,dsl,140.8,1,West,0
CUST-02785,6,80.15,1,month-to-month,electronic-check,no,fiber,360.3,1,Quebec,0
CUST-02786,30,58.47,0,one-year,credit-card,no,dsl,113.9,1,Ontario,0
CUST-02787,21,63.21,3,one-year,electronic-check,yes,dsl,134.0,0,Quebec,0
CUST-02788,26,51.39,1,month-to-month,electronic-check,yes,dsl,151.5,0,Ontario,0
CUST-02789,21,63.58,1,two-year,bank-transfer,yes,dsl,96.7,2,West,0
CUST-02790,30,83.73,1,month-to-month,electronic-check,no,fiber,402.1,1,Ontario,1
CUST-02791,42,75.42,2,two-year,mailed-check,yes,dsl,295.1,2,West,0
CUST-02792,10,65.55,0,month-to-month,electronic-check,no,dsl,165.0,0,Quebec,0
CUST-02793,18,77.04,2,one-year,bank-transfer,yes,fiber,334.7,2,West,0
CUST-02794,48,58.51,0,two-year,electronic-check,no,fiber,248.0,0,Ontario,0
CUST-02795,52,55.88,0,two-year,bank-transfer,yes,dsl,346.1,1,West,0
CUST-02796,72,42.06,3,one-year,bank-transfer,yes,dsl,286.8,5,West,1
CUST-02797,32,48.4,0,one-year,bank-transfer,no,dsl,214.2,1,Quebec,0
CUST-02798,17,77.53,2,month-to-month,electronic-check,no,dsl,288.8,0,Ontario,1
CUST-02799,18,46.26,1,one-year,credit-card,no,dsl,234.8,0,Ontario,0
CUST-02800,31,48.4,0,one-year,bank-transfer,yes,fiber,433.6,0,Ontario,0
CUST-02801,14,81.54,1,two-year,credit-card,yes,fiber,334.6,0,West,0
CUST-02802,72,49.93,0,month-to-month,credit-card,no,dsl,352.2,0,Ontario,1
CUST-02803,21,65.06,1,month-to-month,credit-card,yes,dsl,152.9,0,West,1
CUST-02804,68,44.71,4,one-year,credit-card,yes,dsl,157.5,0,West,0
CUST-02805,13,68.53,0,month-to-month,electronic-check,yes,fiber,443.2,0,West,0
CUST-02806,26,69.56,1,month-to-month,bank-transfer,yes,dsl,194.6,1,West,0
CUST-02807,23,43.12,1,month-to-month,credit-card,yes,dsl,238.9,2,Quebec,0
CUST-02808,8,55.22,1,one-year,electronic-check,yes,dsl,229.1,0,Quebec,1
CUST-02809,25,76.06,1,month-to-month,mailed-check,no,fiber,391.0,0,Ontario,1
CUST-02810,37,49.45,1,month-to-month,mailed-check,yes,dsl,192.2,0,West,1
CUST-02811,3,59.54,2,month-to-month,electronic-check,yes,dsl,236.2,0,Atlantic,0
CUST-02812,44,73.16,1,two-year,mailed-check,yes,fiber,383.7,1,Quebec,0
CUST-02813,39,62.61,0,one-year,bank-transfer,yes,dsl,313.0,1,Atlantic,0
CUST-02814,30,76.34,0,month-to-month,mailed-check,no,dsl,188.3,1,Atlantic,0
CUST-02815,51,85.09,1,month-to-month,mailed-check,no,dsl,325.9,2,Quebec,0
CUST-02816,53,61.86,2,month-to-month,credit-card,yes,dsl,71.7,0,West,0
CUST-02817,72,71.84,0,month-to-month,electronic-check,no,fiber,495.6,1,West,0
CUST-02818,8,77.63,2,one-year,electronic-check,yes,fiber,364.3,0,Ontario,0
CUST-02819,72,70.56,1,month-to-month,electronic-check,no,fiber,386.1,2,Ontario,1
CUST-02820,60,56.33,1,two-year,mailed-check,no,fiber,516.9,0,Quebec,0
CUST-02821,39,56.51,1,month-to-month,bank-transfer,no,dsl,170.6,0,West,0
CUST-02822,13,68.36,0,one-year,bank-transfer,yes,dsl,410.8,1,Ontario,1
CUST-02823,22,41.62,3,month-to-month,electronic-check,yes,dsl,234.0,0,West,0
CUST-02824,20,62.66,2,two-year,electronic-check,yes,fiber,380.9,0,West,0
CUST-02825,28,66.89,1,two-year,electronic-check,yes,fiber,484.2,1,West,0
CUST-02826,49,76.91,2,one-year,electronic-check,yes,fiber,419.8,1,Ontario,0
CUST-02827,72,81.96,0,month-to-month,electronic-check,yes,dsl,260.7,1,Quebec,0
CUST-02828,72,64.5,1,month-to-month,mailed-check,yes,fiber,414.8,2,Ontario,0
CUST-02829,22,57.96,4,two-year,credit-card,yes,dsl,224.6,0,Ontario,0
CUST-02830,34,57.06,0,one-year,mailed-check,yes,dsl,206.9,1,Ontario,0
CUST-02831,15,53.84,0,month-to-month,credit-card,no,dsl,196.7,2,Ontario,1
CUST-02832,62,72.5,1,month-to-month,bank-transfer,yes,fiber,528.6,0,Ontario,0
CUST-02833,41,68.12,0,month-to-month,credit-card,yes,fiber,286.7,0,Quebec,0
CUST-02834,26,85.8,1,two-year,bank-transfer,no,dsl,198.3,1,Quebec,0
CUST-02835,8,64.87,2,one-year,bank-transfer,yes,dsl,130.4,1,Ontario,0
CUST-02836,35,68.21,1,one-year,credit-card,yes,fiber,325.4,1,West,0
CUST-02837,38,69.43,0,one-year,electronic-check,no,dsl,118.8,0,Quebec,0
CUST-02838,5,59.7,0,month-to-month,electronic-check,yes,dsl,137.3,0,Atlantic,1
CUST-02839,10,73.61,2,month-to-month,credit-card,yes,fiber,420.0,0,Quebec,0
CUST-02840,34,71.09,1,month-to-month,electronic-check,no,fiber,468.7,0,Ontario,1
CUST-02841,72,70.37,2,one-year,credit-card,no,fiber,486.1,1,Atlantic,0
CUST-02842,66,60.19,1,month-to-month,credit-card,yes,fiber,405.2,0,West,0
CUST-02843,26,55.43,0,month-to-month,credit-card,yes,fiber,574.7,1,Quebec,1
CUST-02844,23,60.89,0,month-to-month,bank-transfer,no,dsl,158.4,0,Quebec,0
CUST-02845,17,70.98,0,month-to-month,electronic-check,yes,fiber,274.6,0,Quebec,1
CUST-02846,16,66.21,5,one-year,bank-transfer,yes,dsl,160.7,0,Quebec,0
CUST-02847,25,28.66,2,month-to-month,electronic-check,yes,none,16.0,0,West,1
CUST-02848,72,61.47,1,month-to-month,bank-transfer,yes,fiber,161.8,0,Quebec,0
CUST-02849,23,81.15,1,one-year,electronic-check,yes,fiber,542.6,0,Ontario,0
CUST-02850,30,53.9,0,month-to-month,mailed-check,no,dsl,181.6,2,Ontario,0
CUST-02851,11,46.99,2,month-to-month,bank-transfer,yes,none,0.0,0,Ontario,0
CUST-02852,46,57.35,0,month-to-month,credit-card,no,dsl,108.4,1,Ontario,0
CUST-02853,30,92.71,1,two-year,credit-card,no,fiber,504.7,2,Ontario,0
CUST-02854,22,80.94,2,month-to-month,bank-transfer,no,fiber,515.1,1,West,0
CUST-02855,13,77.3,0,one-year,bank-transfer,no,fiber,384.9,2,Ontario,0
CUST-02856,16,65.4,2,two-year,credit-card,yes,dsl,74.8,1,Ontario,0
CUST-02857,21,54.13,2,one-year,mailed-check,yes,dsl,201.1,1,Ontario,0
CUST-02858,22,39.75,2,month-to-month,mailed-check,yes,dsl,216.7,1,Quebec,0
CUST-02859,13,60.79,1,one-year,credit-card,yes,dsl,238.0,1,Quebec,0
CUST-02860,28,93.39,2,month-to-month,credit-card,yes,fiber,392.1,0,Quebec,0
CUST-02861,35,32.95,1,month-to-month,credit-card,no,dsl,179.6,0,Atlantic,1
CUST-02862,51,77.93,1,month-to-month,bank-transfer,no,fiber,441.7,0,Atlantic,0
CUST-02863,72,40.88,1,month-to-month,electronic-check,yes,dsl,272.2,2,West,0
CUST-02864,5,56.76,1,month-to-month,bank-transfer,yes,dsl,303.0,2,West,1
CUST-02865,39,57.83,2,month-to-month,credit-card,yes,dsl,326.1,0,Ontario,0
CUST-02866,24,80.84,3,month-to-month,bank-transfer,no,fiber,550.7,0,Quebec,1
CUST-02867,4,59.21,3,month-to-month,credit-card,no,dsl,344.1,1,Ontario,1
CUST-02868,18,71.42,1,month-to-month,bank-transfer,yes,dsl,276.1,0,West,0
CUST-02869,48,85.25,0,two-year,bank-transfer,yes,fiber,389.9,1,Ontario,1
CUST-02870,43,70.93,3,month-to-month,electronic-check,no,fiber,570.3,3,Ontario,1
CUST-02871,33,68.49,0,one-year,bank-transfer,yes,dsl,73.0,5,Ontario,1
CUST-02872,17,69.72,1,month-to-month,electronic-check,no,fiber,641.0,0,Quebec,0
CUST-02873,72,67.91,1,month-to-month,credit-card,yes,fiber,357.1,0,West,0
CUST-02874,12,60.35,0,month-to-month,electronic-check,yes,fiber,515.5,3,Ontario,1
CUST-02875,22,86.78,1,month-to-month,credit-card,yes,fiber,562.8,1,Quebec,0
CUST-02876,26,69.85,1,month-to-month,credit-card,no,fiber,479.0,0,Ontario,1
CUST-02877,28,31.57,0,month-to-month,electronic-check,yes,dsl,15.7,1,West,0
CUST-02878,72,78.69,1,month-to-month,electronic-check,no,fiber,359.4,2,Ontario,0
CUST-02879,72,52.44,1,month-to-month,credit-card,no,dsl,220.3,1,Ontario,0
CUST-02880,42,69.86,1,month-to-month,bank-transfer,no,fiber,494.0,2,Quebec,0
CUST-02881,30,70.54,0,month-to-month,electronic-check,no,fiber,424.8,1,Quebec,0
CUST-02882,30,69.47,0,month-to-month,mailed-check,no,fiber,446.3,0,West,0
CUST-02883,50,85.64,0,month-to-month,electronic-check,no,dsl,65.1,0,Quebec,0
CUST-02884,64,55.46,0,month-to-month,credit-card,yes,none,162.8,2,Atlantic,0
CUST-02885,11,80.34,0,month-to-month,bank-transfer,no,fiber,407.9,3,Ontario,0
CUST-02886,72,75.53,2,month-to-month,credit-card,no,fiber,507.0,0,Ontario,0
CUST-02887,41,84.85,0,month-to-month,credit-card,yes,fiber,559.3,0,Atlantic,0
CUST-02888,20,75.56,0,two-year,bank-transfer,yes,fiber,341.8,1,Ontario,0
CUST-02889,27,65.57,3,month-to-month,electronic-check,yes,dsl,200.9,0,West,1
CUST-02890,43,78.86,0,month-to-month,credit-card,no,fiber,463.6,1,Ontario,0
CUST-02891,44,39.35,1,month-to-month,electronic-check,no,none,0.0,2,Quebec,0
CUST-02892,13,66.87,0,two-year,electronic-check,yes,dsl,268.8,0,Ontario,0
CUST-02893,29,52.59,0,one-year,electronic-check,no,dsl,133.3,0,Quebec,0
CUST-02894,35,57.61,0,one-year,credit-card,yes,dsl,194.7,1,West,0
CUST-02895,65,62.72,3,two-year,bank-transfer,yes,fiber,408.5,0,Ontario,0
CUST-02896,70,47.93,3,month-to-month,credit-card,no,dsl,387.7,0,Ontario,0
CUST-02897,10,46.44,1,two-year,credit-card,no,fiber,383.7,1,Ontario,0
CUST-02898,31,61.79,4,month-to-month,credit-card,yes,dsl,253.3,1,Ontario,0
CUST-02899,19,64.68,1,one-year,credit-card,no,dsl,342.7,2,Ontario,0
CUST-02900,42,84.4,1,month-to-month,credit-card,no,fiber,361.9,0,Atlantic,0
CUST-02901,72,45.42,2,month-to-month,credit-card,no,dsl,198.1,0,Ontario,0
CUST-02902,60,77.62,1,two-year,mailed-check,no,fiber,356.2,0,Quebec,0
CUST-02903,44,72.99,1,month-to-month,electronic-check,yes,fiber,268.9,0,Quebec,0
CUST-02904,53,64.74,0,two-year,bank-transfer,yes,dsl,123.3,1,Ontario,0
CUST-02905,72,66.16,2,month-to-month,mailed-check,yes,fiber,391.5,0,Ontario,0
CUST-02906,56,53.47,1,one-year,credit-card,yes,dsl,146.6,3,West,0
CUST-02907,12,40.69,1,two-year,bank-transfer,yes,dsl,164.5,1,Quebec,0
CUST-02908,72,49.47,0,month-to-month,electronic-check,yes,dsl,190.5,1,West,0
CUST-02909,34,73.03,2,two-year,bank-transfer,yes,fiber,338.3,1,Ontario,0
CUST-02910,41,74.83,6,one-year,credit-card,yes,fiber,469.9,1,Quebec,0
CUST-02911,70,20.3,0,one-year,bank-transfer,yes,none,115.1,0,West,0
CUST-02912,72,67.63,4,month-to-month,bank-transfer,yes,fiber,553.1,1,West,1
CUST-02913,22,58.68,2,month-to-month,electronic-check,yes,dsl,167.9,0,Atlantic,0
CUST-02914,67,87.78,1,one-year,bank-transfer,yes,fiber,516.0,0,Ontario,0
CUST-02915,21,64.13,0,month-to-month,bank-transfer,yes,fiber,382.1,0,Atlantic,0
CUST-02916,38,62.15,1,month-to-month,credit-card,no,dsl,160.8,0,West,0
CUST-02917,9,51.1,2,month-to-month,bank-transfer,no,dsl,223.9,1,West,0
CUST-02918,21,52.32,0,two-year,credit-card,yes,dsl,161.5,4,West,0
CUST-02919,37,47.79,2,month-to-month,electronic-check,no,dsl,82.6,0,Atlantic,1
CUST-02920,46,62.03,2,one-year,electronic-check,no,fiber,510.8,1,Quebec,0
CUST-02921,44,68.01,2,two-year,bank-transfer,yes,fiber,369.6,0,West,0
CUST-02922,62,84.0,2,month-to-month,electronic-check,yes,fiber,395.8,1,West,1
CUST-02923,24,49.07,0,month-to-month,credit-card,yes,dsl,279.9,2,West,0
CUST-02924,29,63.44,1,one-year,bank-transfer,yes,fiber,485.7,0,West,0
CUST-02925,30,59.2,3,month-to-month,bank-transfer,no,dsl,205.0,0,Ontario,1
CUST-02926,25,73.05,1,one-year,bank-transfer,yes,fiber,315.1,0,Ontario,0
CUST-02927,15,56.28,1,one-year,electronic-check,no,dsl,91.1,0,Ontario,0
CUST-02928,34,59.67,2,one-year,mailed-check,yes,dsl,223.8,1,West,0
CUST-02929,55,46.4,0,month-to-month,bank-transfer,no,dsl,243.6,1,West,0
CUST-02930,40,63.56,1,one-year,bank-transfer,yes,fiber,461.5,0,West,0
CUST-02931,23,48.36,2,one-year,electronic-check,yes,none,0.0,0,West,0
CUST-02932,34,71.47,3,month-to-month,credit-card,yes,fiber,396.9,1,Quebec,0
CUST-02933,22,79.26,0,one-year,credit-card,yes,fiber,458.3,0,Ontario,1
CUST-02934,47,85.85,2,two-year,mailed-check,yes,fiber,333.6,1,Quebec,0
CUST-02935,56,81.88,4,one-year,electronic-check,no,fiber,447.8,0,West,1
CUST-02936,57,42.62,4,month-to-month,mailed-check,yes,dsl,72.0,0,West,0
CUST-02937,27,71.78,1,month-to-month,credit-card,yes,fiber,350.5,0,West,0
